video_id,gesture_name,new_label,source_split,assigned_split
113345,Stop Sign,3,train,inc10_b
134858,Stop Sign,3,train,inc10_b
132861,Swipe Right,1,train,inc10_b
63674,Stop Sign,3,train,inc10_b
112237,Rolling Hand Forward,2,train,inc10_b
85139,Swipe Right,1,train,inc10_b
99358,Stop Sign,3,train,inc10_b
48892,Swipe Right,1,train,inc10_b
146252,Swipe Left,0,train,inc10_b
24220,Rolling Hand Forward,2,train,inc10_b
87997,Swipe Left,0,train,inc10_b
84710,Rolling Hand Forward,2,train,inc10_b
87527,Swipe Left,0,train,inc10_b
102639,Swipe Right,1,train,inc10_b
33762,Swipe Left,0,train,inc10_b
13262,Rolling Hand Forward,2,train,inc10_b
48254,Swipe Left,0,train,inc10_b
9509,Swipe Left,0,train,inc10_b
24071,Stop Sign,3,train,inc10_b
10459,Rolling Hand Forward,2,train,inc10_b
17429,Swipe Right,1,train,inc10_b
117934,Swipe Right,1,train,inc10_b
38031,Swipe Right,1,train,inc10_b
74235,Stop Sign,3,train,inc10_b
84549,Stop Sign,3,train,inc10_b
95618,Swipe Left,0,train,inc10_b
92347,Swipe Right,1,train,inc10_b
85467,Swipe Left,0,train,inc10_b
130599,Stop Sign,3,train,inc10_b
35742,Swipe Left,0,train,inc10_b
69742,Rolling Hand Forward,2,train,inc10_b
73303,Stop Sign,3,train,inc10_b
28082,Swipe Left,0,train,inc10_b
147201,Stop Sign,3,train,inc10_b
5032,Swipe Right,1,train,inc10_b
51922,Swipe Left,0,train,inc10_b
54474,Rolling Hand Forward,2,train,inc10_b
104289,Swipe Left,0,train,inc10_b
24386,Swipe Left,0,train,inc10_b
138888,Swipe Left,0,train,inc10_b
132402,Rolling Hand Forward,2,train,inc10_b
145437,Swipe Right,1,train,inc10_b
9392,Stop Sign,3,train,inc10_b
89041,Swipe Left,0,train,inc10_b
16725,Swipe Right,1,train,inc10_b
18767,Rolling Hand Forward,2,train,inc10_b
60509,Swipe Right,1,train,inc10_b
135963,Swipe Left,0,train,inc10_b
83469,Stop Sign,3,train,inc10_b
141910,Rolling Hand Forward,2,train,inc10_b
83981,Rolling Hand Forward,2,train,inc10_b
76290,Rolling Hand Forward,2,train,inc10_b
123938,Swipe Right,1,train,inc10_b
139887,Stop Sign,3,train,inc10_b
61348,Stop Sign,3,train,inc10_b
66270,Rolling Hand Forward,2,train,inc10_b
57607,Swipe Right,1,train,inc10_b
56424,Rolling Hand Forward,2,train,inc10_b
141398,Swipe Left,0,train,inc10_b
94506,Rolling Hand Forward,2,train,inc10_b
66504,Swipe Left,0,train,inc10_b
40347,Stop Sign,3,train,inc10_b
54028,Swipe Right,1,train,inc10_b
3570,Rolling Hand Forward,2,train,inc10_b
70774,Swipe Left,0,train,inc10_b
144942,Stop Sign,3,train,inc10_b
14617,Rolling Hand Forward,2,train,inc10_b
79948,Swipe Right,1,train,inc10_b
31598,Swipe Right,1,train,inc10_b
97439,Swipe Left,0,train,inc10_b
82491,Rolling Hand Forward,2,train,inc10_b
105290,Stop Sign,3,train,inc10_b
107328,Swipe Right,1,train,inc10_b
129838,Swipe Right,1,train,inc10_b
117537,Swipe Right,1,train,inc10_b
31339,Swipe Right,1,train,inc10_b
133472,Swipe Left,0,train,inc10_b
7212,Swipe Left,0,train,inc10_b
93598,Stop Sign,3,train,inc10_b
93668,Stop Sign,3,train,inc10_b
24266,Rolling Hand Forward,2,train,inc10_b
121116,Stop Sign,3,train,inc10_b
134200,Swipe Right,1,train,inc10_b
97046,Rolling Hand Forward,2,train,inc10_b
14589,Swipe Right,1,train,inc10_b
139888,Rolling Hand Forward,2,train,inc10_b
41454,Swipe Right,1,train,inc10_b
107410,Swipe Right,1,train,inc10_b
91958,Stop Sign,3,train,inc10_b
138805,Swipe Right,1,train,inc10_b
121502,Swipe Left,0,train,inc10_b
54917,Rolling Hand Forward,2,train,inc10_b
54760,Stop Sign,3,train,inc10_b
19363,Stop Sign,3,train,inc10_b
127302,Rolling Hand Forward,2,train,inc10_b
97932,Swipe Right,1,train,inc10_b
109116,Rolling Hand Forward,2,train,inc10_b
20977,Rolling Hand Forward,2,train,inc10_b
36361,Rolling Hand Forward,2,train,inc10_b
131193,Stop Sign,3,train,inc10_b
1075,Swipe Right,1,train,inc10_b
56248,Stop Sign,3,train,inc10_b
77835,Swipe Left,0,train,inc10_b
1135,Swipe Left,0,train,inc10_b
39266,Rolling Hand Forward,2,train,inc10_b
51098,Stop Sign,3,train,inc10_b
89262,Swipe Left,0,train,inc10_b
85485,Rolling Hand Forward,2,train,inc10_b
56250,Rolling Hand Forward,2,train,inc10_b
62489,Swipe Left,0,train,inc10_b
34328,Swipe Left,0,train,inc10_b
75974,Swipe Right,1,train,inc10_b
105554,Swipe Right,1,train,inc10_b
68306,Swipe Right,1,train,inc10_b
80138,Stop Sign,3,train,inc10_b
40319,Swipe Right,1,train,inc10_b
127698,Rolling Hand Forward,2,train,inc10_b
90413,Swipe Left,0,train,inc10_b
124758,Swipe Right,1,train,inc10_b
21230,Stop Sign,3,train,inc10_b
44362,Rolling Hand Forward,2,train,inc10_b
10302,Swipe Left,0,train,inc10_b
88597,Rolling Hand Forward,2,train,inc10_b
143729,Swipe Left,0,train,inc10_b
103938,Swipe Right,1,train,inc10_b
106998,Swipe Right,1,train,inc10_b
129141,Rolling Hand Forward,2,train,inc10_b
141374,Stop Sign,3,train,inc10_b
107484,Rolling Hand Forward,2,train,inc10_b
66343,Rolling Hand Forward,2,train,inc10_b
36405,Rolling Hand Forward,2,train,inc10_b
111640,Swipe Right,1,train,inc10_b
138743,Stop Sign,3,train,inc10_b
126013,Stop Sign,3,train,inc10_b
50338,Stop Sign,3,train,inc10_b
132034,Stop Sign,3,train,inc10_b
62190,Rolling Hand Forward,2,train,inc10_b
59752,Swipe Left,0,train,inc10_b
42403,Swipe Left,0,train,inc10_b
124458,Swipe Left,0,train,inc10_b
142426,Stop Sign,3,train,inc10_b
18693,Rolling Hand Forward,2,train,inc10_b
70589,Swipe Left,0,train,inc10_b
22087,Rolling Hand Forward,2,train,inc10_b
113777,Swipe Left,0,train,inc10_b
8797,Stop Sign,3,train,inc10_b
90601,Swipe Right,1,train,inc10_b
44729,Stop Sign,3,train,inc10_b
106143,Rolling Hand Forward,2,train,inc10_b
112802,Stop Sign,3,train,inc10_b
136651,Stop Sign,3,train,inc10_b
100816,Stop Sign,3,train,inc10_b
107988,Rolling Hand Forward,2,train,inc10_b
52487,Rolling Hand Forward,2,train,inc10_b
91560,Swipe Left,0,train,inc10_b
131325,Stop Sign,3,train,inc10_b
82352,Swipe Right,1,train,inc10_b
54517,Swipe Left,0,train,inc10_b
34741,Swipe Right,1,train,inc10_b
45736,Swipe Left,0,train,inc10_b
23168,Swipe Left,0,train,inc10_c
63359,Stop Sign,3,train,inc10_c
80217,Rolling Hand Forward,2,train,inc10_c
87066,Stop Sign,3,train,inc10_c
126644,Swipe Left,0,train,inc10_c
129335,Swipe Left,0,train,inc10_c
101521,Swipe Right,1,train,inc10_c
93870,Swipe Right,1,train,inc10_c
140261,Stop Sign,3,train,inc10_c
48758,Swipe Right,1,train,inc10_c
117486,Swipe Right,1,train,inc10_c
83363,Rolling Hand Forward,2,train,inc10_c
136079,Stop Sign,3,train,inc10_c
117839,Stop Sign,3,train,inc10_c
79800,Swipe Left,0,train,inc10_c
124980,Stop Sign,3,train,inc10_c
117556,Rolling Hand Forward,2,train,inc10_c
39268,Rolling Hand Forward,2,train,inc10_c
126611,Stop Sign,3,train,inc10_c
114349,Rolling Hand Forward,2,train,inc10_c
141717,Stop Sign,3,train,inc10_c
49743,Stop Sign,3,train,inc10_c
40326,Swipe Left,0,train,inc10_c
144756,Swipe Right,1,train,inc10_c
74348,Rolling Hand Forward,2,train,inc10_c
132757,Swipe Right,1,train,inc10_c
95911,Stop Sign,3,train,inc10_c
130263,Stop Sign,3,train,inc10_c
76955,Swipe Left,0,train,inc10_c
26508,Swipe Left,0,train,inc10_c
69968,Rolling Hand Forward,2,train,inc10_c
101786,Swipe Left,0,train,inc10_c
77123,Stop Sign,3,train,inc10_c
70025,Stop Sign,3,train,inc10_c
82093,Stop Sign,3,train,inc10_c
98548,Stop Sign,3,train,inc10_c
14579,Swipe Left,0,train,inc10_c
15447,Swipe Left,0,train,inc10_c
48666,Swipe Left,0,train,inc10_c
147041,Swipe Left,0,train,inc10_c
122763,Swipe Right,1,train,inc10_c
83498,Swipe Right,1,train,inc10_c
128379,Swipe Right,1,train,inc10_c
142857,Swipe Right,1,train,inc10_c
80840,Rolling Hand Forward,2,train,inc10_c
14545,Rolling Hand Forward,2,train,inc10_c
89965,Rolling Hand Forward,2,train,inc10_c
44867,Swipe Right,1,train,inc10_c
131487,Swipe Left,0,train,inc10_c
3452,Swipe Left,0,train,inc10_c
104591,Rolling Hand Forward,2,train,inc10_c
106658,Rolling Hand Forward,2,train,inc10_c
17412,Swipe Left,0,train,inc10_c
143023,Stop Sign,3,train,inc10_c
54610,Swipe Left,0,train,inc10_c
35086,Swipe Right,1,train,inc10_c
106102,Swipe Left,0,train,inc10_c
123666,Swipe Right,1,train,inc10_c
22434,Rolling Hand Forward,2,train,inc10_c
81061,Swipe Right,1,train,inc10_c
126851,Swipe Right,1,train,inc10_c
38174,Rolling Hand Forward,2,train,inc10_c
8955,Stop Sign,3,train,inc10_c
118664,Rolling Hand Forward,2,train,inc10_c
84671,Swipe Right,1,train,inc10_c
35201,Stop Sign,3,train,inc10_c
94414,Swipe Left,0,train,inc10_c
79945,Swipe Left,0,train,inc10_c
60899,Rolling Hand Forward,2,train,inc10_c
129228,Stop Sign,3,train,inc10_c
116632,Swipe Left,0,train,inc10_c
50349,Swipe Left,0,train,inc10_c
117883,Swipe Right,1,train,inc10_c
96777,Stop Sign,3,train,inc10_c
130042,Rolling Hand Forward,2,train,inc10_c
34414,Swipe Left,0,train,inc10_c
9186,Rolling Hand Forward,2,train,inc10_c
86406,Swipe Right,1,train,inc10_c
2037,Rolling Hand Forward,2,train,inc10_c
131544,Swipe Left,0,train,inc10_c
62960,Stop Sign,3,train,inc10_c
86719,Stop Sign,3,train,inc10_c
15732,Rolling Hand Forward,2,train,inc10_c
54938,Swipe Left,0,train,inc10_c
77788,Stop Sign,3,train,inc10_c
56148,Swipe Right,1,train,inc10_c
52193,Swipe Left,0,train,inc10_c
135641,Stop Sign,3,train,inc10_c
104707,Swipe Right,1,train,inc10_c
145912,Rolling Hand Forward,2,train,inc10_c
71203,Rolling Hand Forward,2,train,inc10_c
134720,Swipe Right,1,train,inc10_c
5516,Stop Sign,3,train,inc10_c
64520,Rolling Hand Forward,2,train,inc10_c
92766,Rolling Hand Forward,2,train,inc10_c
122806,Stop Sign,3,train,inc10_c
94235,Swipe Right,1,train,inc10_c
62591,Rolling Hand Forward,2,train,inc10_c
34661,Swipe Left,0,train,inc10_c
131901,Swipe Right,1,train,inc10_c
15204,Stop Sign,3,train,inc10_c
89512,Stop Sign,3,train,inc10_c
67855,Stop Sign,3,train,inc10_c
75043,Rolling Hand Forward,2,train,inc10_c
136711,Stop Sign,3,train,inc10_c
52890,Rolling Hand Forward,2,train,inc10_c
8219,Swipe Left,0,train,inc10_c
98650,Swipe Right,1,train,inc10_c
114496,Swipe Right,1,train,inc10_c
83192,Swipe Left,0,train,inc10_c
6706,Swipe Right,1,train,inc10_c
139142,Rolling Hand Forward,2,train,inc10_c
146812,Stop Sign,3,train,inc10_c
115744,Rolling Hand Forward,2,train,inc10_c
108847,Rolling Hand Forward,2,train,inc10_c
100877,Swipe Right,1,train,inc10_c
67739,Swipe Left,0,train,inc10_c
86147,Swipe Left,0,train,inc10_c
42480,Stop Sign,3,train,inc10_c
76523,Swipe Right,1,train,inc10_c
39903,Stop Sign,3,train,inc10_c
36316,Stop Sign,3,train,inc10_c
127981,Swipe Right,1,train,inc10_c
15325,Swipe Right,1,train,inc10_c
80357,Rolling Hand Forward,2,train,inc10_c
116521,Rolling Hand Forward,2,train,inc10_c
125829,Swipe Left,0,train,inc10_c
93846,Stop Sign,3,train,inc10_c
136652,Swipe Left,0,train,inc10_c
70525,Stop Sign,3,train,inc10_c
113713,Rolling Hand Forward,2,train,inc10_c
36487,Swipe Left,0,train,inc10_c
1024,Swipe Right,1,train,inc10_c
113631,Stop Sign,3,train,inc10_c
42376,Swipe Left,0,train,inc10_c
72623,Swipe Right,1,train,inc10_c
79799,Rolling Hand Forward,2,train,inc10_c
54723,Swipe Left,0,train,inc10_c
46815,Rolling Hand Forward,2,train,inc10_c
9524,Swipe Left,0,train,inc10_c
36213,Stop Sign,3,train,inc10_c
136812,Swipe Right,1,train,inc10_c
80877,Swipe Left,0,train,inc10_c
36318,Rolling Hand Forward,2,train,inc10_c
105531,Swipe Right,1,train,inc10_c
27243,Swipe Left,0,train,inc10_c
130531,Swipe Right,1,train,inc10_c
129935,Swipe Right,1,train,inc10_c
102193,Swipe Right,1,train,inc10_c
133692,Swipe Right,1,train,inc10_c
33924,Stop Sign,3,train,inc10_c
65651,Stop Sign,3,train,inc10_c
21296,Swipe Right,1,train,inc10_c
132181,Swipe Left,0,train,inc10_c
11675,Rolling Hand Forward,2,train,inc10_c
122109,Swipe Left,0,train,inc10_c
117529,Swipe Right,1,train,inc10_c
103629,Rolling Hand Forward,2,train,inc10_c
129880,Rolling Hand Forward,2,train,inc10_c
30084,Stop Sign,3,train,inc10_c
10766,Swipe Right,1,train,inc10_c
19918,Stop Sign,3,train,inc10_c
129567,Swipe Left,0,train,inc10_c
27656,Swipe Right,1,train,inc10_c
41667,Swipe Left,0,train,inc10_c
52605,Rolling Hand Forward,2,train,inc10_c
87217,Stop Sign,3,train,inc10_c
115191,Swipe Right,1,train,inc10_c
602,Swipe Left,0,train,inc10_c
115940,Swipe Left,0,train,inc10_c
78118,Swipe Right,1,train,inc10_c
20475,Stop Sign,3,train,inc10_c
90334,Swipe Right,1,train,inc10_c
115883,Rolling Hand Forward,2,train,inc10_c
129565,Stop Sign,3,train,inc10_c
64681,Rolling Hand Forward,2,train,inc10_c
54118,Stop Sign,3,train,inc10_c
30720,Rolling Hand Forward,2,train,inc10_c
85239,Stop Sign,3,train,inc10_c
26272,Swipe Right,1,train,inc10_c
34367,Swipe Left,0,train,inc10_c
72134,Swipe Left,0,train,inc10_c
53398,Swipe Left,0,train,inc10_c
43548,Rolling Hand Forward,2,train,inc10_c
125871,Stop Sign,3,train,inc10_c
47509,Swipe Left,0,train,inc10_c
144302,Rolling Hand Forward,2,train,inc10_c
11213,Swipe Right,1,train,inc10_c
42712,Swipe Right,1,train,inc10_c
78124,Rolling Hand Forward,2,train,inc10_c
132215,Swipe Left,0,train,inc10_c
52452,Stop Sign,3,train,inc10_c
50860,Stop Sign,3,train,inc10_c
121832,Stop Sign,3,train,inc10_c
8728,Stop Sign,3,train,inc10_c
111880,Swipe Left,0,train,inc10_c
71649,Swipe Left,0,train,inc10_c
36377,Stop Sign,3,train,inc10_c
134218,Swipe Left,0,train,inc10_c
108053,Stop Sign,3,train,inc10_c
133826,Swipe Left,0,train,inc10_c
14914,Stop Sign,3,train,inc10_c
100221,Stop Sign,3,train,inc10_c
41270,Swipe Right,1,train,inc10_c
6796,Swipe Left,0,train,inc10_c
36590,Stop Sign,3,train,inc10_c
87593,Stop Sign,3,train,inc10_c
51206,Swipe Left,0,train,inc10_c
39949,Rolling Hand Forward,2,train,inc10_c
102062,Swipe Left,0,train,inc10_c
16483,Swipe Right,1,train,inc10_c
110965,Swipe Right,1,train,inc10_c
14243,Swipe Right,1,train,inc10_c
61028,Rolling Hand Forward,2,train,inc10_c
50054,Swipe Right,1,train,inc10_c
12308,Swipe Right,1,train,inc10_c
129874,Swipe Left,0,train,inc10_c
126620,Swipe Left,0,train,inc10_c
31897,Swipe Left,0,train,inc10_c
79120,Stop Sign,3,train,inc10_c
113291,Swipe Left,0,train,inc10_c
19450,Stop Sign,3,train,inc10_c
62247,Stop Sign,3,train,inc10_c
125030,Rolling Hand Forward,2,train,inc10_c
83916,Swipe Left,0,train,inc10_c
10807,Swipe Left,0,train,inc10_c
82154,Swipe Left,0,train,inc10_c
129511,Swipe Right,1,train,inc10_c
5586,Stop Sign,3,train,inc10_c
40936,Swipe Left,0,train,inc10_c
25116,Rolling Hand Forward,2,train,inc10_c
6617,Rolling Hand Forward,2,train,inc10_c
145058,Swipe Left,0,train,inc10_c
127085,Swipe Right,1,train,inc10_c
146611,Stop Sign,3,train,inc10_c
57106,Swipe Right,1,train,inc10_c
78283,Stop Sign,3,train,inc10_c
15265,Swipe Left,0,train,inc10_c
29871,Stop Sign,3,train,inc10_c
68980,Swipe Right,1,train,inc10_c
66307,Stop Sign,3,train,inc10_c
1694,Swipe Right,1,train,inc10_c
53917,Swipe Left,0,train,inc10_c
95267,Rolling Hand Forward,2,train,inc10_c
31482,Swipe Right,1,train,inc10_c
133897,Swipe Right,1,train,inc10_c
28865,Stop Sign,3,train,inc10_c
17970,Swipe Right,1,train,inc10_c
21897,Stop Sign,3,train,inc10_c
9559,Stop Sign,3,train,inc10_c
108941,Stop Sign,3,train,inc10_c
87311,Swipe Right,1,train,inc10_c
87347,Swipe Left,0,train,inc10_c
142818,Swipe Left,0,train,inc10_c
9142,Swipe Right,1,train,inc10_c
63855,Swipe Right,1,train,inc10_c
128809,Stop Sign,3,train,inc10_c
92576,Swipe Right,1,train,inc10_c
128352,Swipe Right,1,train,inc10_c
142886,Swipe Left,0,train,inc10_c
56,Rolling Hand Forward,2,train,inc10_c
69161,Swipe Right,1,train,inc10_c
88886,Swipe Right,1,train,inc10_c
104441,Rolling Hand Forward,2,train,inc10_c
121424,Rolling Hand Forward,2,train,inc10_c
36730,Swipe Right,1,train,inc10_c
25461,Swipe Right,1,train,inc10_c
43992,Swipe Left,0,train,inc10_c
46659,Swipe Right,1,train,inc10_c
37403,Swipe Left,0,train,inc10_c
46809,Swipe Left,0,train,inc10_c
28894,Swipe Left,0,train,inc10_c
21676,Rolling Hand Forward,2,train,inc10_c
118835,Rolling Hand Forward,2,train,inc10_c
54297,Rolling Hand Forward,2,train,inc10_c
81624,Stop Sign,3,train,inc10_c
3315,Stop Sign,3,train,inc10_c
65845,Stop Sign,3,train,inc10_c
48801,Rolling Hand Forward,2,train,inc10_c
113704,Swipe Left,0,train,inc10_c
92362,Swipe Right,1,train,inc10_c
78110,Rolling Hand Forward,2,train,inc10_c
123273,Stop Sign,3,train,inc10_c
120233,Stop Sign,3,train,inc10_c
56362,Swipe Right,1,train,inc10_c
117085,Rolling Hand Forward,2,train,inc10_c
28095,Swipe Left,0,train,inc10_c
28527,Rolling Hand Forward,2,train,inc10_c
6278,Swipe Right,1,train,inc10_c
26242,Swipe Left,0,train,inc10_c
28945,Rolling Hand Forward,2,train,inc10_c
74717,Swipe Right,1,train,inc10_c
11002,Swipe Left,0,train,inc10_c
18216,Swipe Left,0,train,inc10_c
26930,Rolling Hand Forward,2,train,inc10_c
93860,Swipe Right,1,train,inc10_c
41009,Swipe Left,0,train,inc10_c
6410,Stop Sign,3,train,inc10_c
35935,Swipe Right,1,train,inc10_c
124441,Stop Sign,3,train,inc10_c
121899,Stop Sign,3,train,inc10_c
77944,Rolling Hand Forward,2,train,inc10_c
7937,Rolling Hand Forward,2,train,inc10_c
105521,Swipe Right,1,train,inc10_c
2183,Swipe Left,0,train,inc10_c
24079,Rolling Hand Forward,2,train,inc10_c
1901,Swipe Left,0,train,inc10_c
63868,Swipe Left,0,train,inc10_c
16209,Rolling Hand Forward,2,train,inc10_c
130743,Rolling Hand Forward,2,train,inc10_c
137288,Swipe Left,0,train,inc10_c
86840,Stop Sign,3,train,inc10_c
47419,Swipe Right,1,train,inc10_c
44367,Stop Sign,3,train,inc10_c
18172,Stop Sign,3,train,inc10_c
96709,Stop Sign,3,train,inc10_c
95982,Swipe Left,0,train,inc10_c
119702,Rolling Hand Forward,2,train,inc10_c
35318,Swipe Left,0,train,inc10_c
23423,Swipe Right,1,train,inc10_c
148030,Stop Sign,3,train,inc10_c
74599,Swipe Right,1,train,inc10_c
48257,Swipe Left,0,train,inc10_c
51277,Swipe Left,0,train,inc10_c
101688,Rolling Hand Forward,2,train,inc10_c
132685,Stop Sign,3,train,inc10_c
29559,Swipe Left,0,train,inc10_c
27434,Swipe Right,1,train,inc10_c
125454,Rolling Hand Forward,2,train,inc10_c
39779,Swipe Right,1,train,inc10_c
55399,Rolling Hand Forward,2,train,inc10_c
119828,Stop Sign,3,train,inc10_c
49500,Rolling Hand Forward,2,train,inc10_c
90200,Swipe Right,1,train,inc10_c
81671,Stop Sign,3,train,inc10_c
97446,Rolling Hand Forward,2,train,inc10_c
129036,Swipe Left,0,train,inc10_c
72911,Stop Sign,3,train,inc10_c
32425,Swipe Right,1,train,inc10_c
86252,Rolling Hand Forward,2,train,inc10_c
44953,Swipe Right,1,train,inc10_c
61115,Rolling Hand Forward,2,train,inc10_c
123485,Swipe Left,0,train,inc10_c
116169,Swipe Right,1,train,inc10_c
29240,Stop Sign,3,train,inc10_c
90109,Rolling Hand Forward,2,train,inc10_c
119615,Rolling Hand Forward,2,train,inc10_c
146718,Rolling Hand Forward,2,train,inc10_c
53793,Stop Sign,3,train,inc10_c
21057,Swipe Left,0,train,inc10_c
62177,Stop Sign,3,train,inc10_c
123582,Stop Sign,3,train,inc10_c
101877,Rolling Hand Forward,2,train,inc10_c
132539,Swipe Left,0,train,inc10_c
4177,Swipe Left,0,train,inc10_c
119947,Stop Sign,3,train,inc10_c
78714,Stop Sign,3,train,inc10_c
123889,Rolling Hand Forward,2,train,inc10_c
135089,Rolling Hand Forward,2,train,inc10_c
126837,Rolling Hand Forward,2,train,inc10_c
29256,Swipe Left,0,train,inc10_c
126771,Rolling Hand Forward,2,train,inc10_c
84188,Swipe Left,0,train,inc10_c
97311,Stop Sign,3,train,inc10_c
82080,Stop Sign,3,train,inc10_c
70100,Swipe Left,0,train,inc10_c
145601,Stop Sign,3,train,inc10_c
66629,Swipe Right,1,train,inc10_c
47393,Rolling Hand Forward,2,train,inc10_c
132947,Swipe Left,0,train,inc10_c
16566,Rolling Hand Forward,2,train,inc10_c
81893,Stop Sign,3,train,inc10_c
129482,Swipe Right,1,train,inc10_c
48782,Swipe Right,1,train,inc10_c
688,Stop Sign,3,train,inc10_c
54498,Swipe Left,0,train,inc10_c
85084,Stop Sign,3,train,inc10_c
68904,Rolling Hand Forward,2,train,inc10_c
104561,Rolling Hand Forward,2,train,inc10_c
28649,Stop Sign,3,train,inc10_c
106022,Swipe Right,1,train,inc10_c
930,Swipe Right,1,train,inc10_c
46831,Stop Sign,3,train,inc10_c
132188,Stop Sign,3,train,inc10_c
74182,Stop Sign,3,train,inc10_c
122312,Rolling Hand Forward,2,train,inc10_c
141265,Swipe Right,1,train,inc10_c
44324,Swipe Left,0,train,inc10_c
54694,Swipe Left,0,train,inc10_c
12518,Swipe Right,1,train,inc10_c
37108,Stop Sign,3,train,inc10_c
31820,Rolling Hand Forward,2,train,inc10_c
119853,Swipe Left,0,train,inc10_c
29972,Swipe Left,0,train,inc10_c
107031,Stop Sign,3,train,inc10_c
53124,Rolling Hand Forward,2,train,inc10_c
147925,Rolling Hand Forward,2,train,inc10_c
46564,Stop Sign,3,train,inc10_c
97162,Swipe Left,0,train,inc10_c
92341,Rolling Hand Forward,2,train,inc10_c
82369,Swipe Left,0,train,inc10_c
41077,Swipe Right,1,train,inc10_c
110979,Rolling Hand Forward,2,train,inc10_c
30328,Swipe Left,0,train,inc10_c
46502,Stop Sign,3,train,inc10_c
147332,Stop Sign,3,train,inc10_c
138778,Swipe Left,0,train,inc10_c
140680,Swipe Right,1,train,inc10_c
47337,Stop Sign,3,train,inc10_c
49831,Swipe Right,1,train,inc10_c
59415,Rolling Hand Forward,2,train,inc10_c
36870,Rolling Hand Forward,2,train,inc10_c
83180,Swipe Left,0,train,inc10_c
108996,Rolling Hand Forward,2,train,inc10_c
67681,Swipe Right,1,train,inc10_c
20690,Rolling Hand Forward,2,train,inc10_c
30130,Swipe Right,1,train,inc10_c
80878,Swipe Right,1,train,inc10_c
56690,Swipe Left,0,train,inc10_c
95048,Stop Sign,3,train,inc10_c
129660,Rolling Hand Forward,2,train,inc10_c
7189,Swipe Right,1,train,inc10_c
96938,Rolling Hand Forward,2,train,inc10_c
88858,Stop Sign,3,train,inc10_c
144430,Swipe Left,0,train,inc10_c
19440,Rolling Hand Forward,2,train,inc10_c
54646,Swipe Right,1,train,inc10_c
109819,Swipe Right,1,train,inc10_c
58423,Swipe Right,1,train,inc10_c
80946,Rolling Hand Forward,2,train,inc10_c
18875,Stop Sign,3,train,inc10_c
135486,Rolling Hand Forward,2,train,inc10_c
17575,Stop Sign,3,train,inc10_c
87284,Swipe Right,1,train,inc10_c
48049,Swipe Right,1,train,inc10_c
59793,Rolling Hand Forward,2,train,inc10_c
44614,Stop Sign,3,train,inc10_c
72153,Swipe Left,0,train,inc10_c
140621,Rolling Hand Forward,2,train,inc10_c
15298,Swipe Left,0,train,inc10_c
142043,Stop Sign,3,train,inc10_c
139238,Swipe Right,1,train,inc10_c
144153,Stop Sign,3,train,inc10_c
19300,Swipe Left,0,train,inc10_c
68033,Swipe Left,0,train,inc10_c
52705,Swipe Left,0,train,inc10_c
24758,Rolling Hand Forward,2,train,inc10_c
121995,Swipe Left,0,train,inc10_c
78112,Swipe Right,1,train,inc10_c
80774,Swipe Right,1,train,inc10_c
35099,Swipe Right,1,train,inc10_c
88464,Swipe Right,1,train,inc10_c
137836,Swipe Left,0,train,inc10_c
119708,Stop Sign,3,train,inc10_c
107689,Rolling Hand Forward,2,train,inc10_c
50260,Swipe Right,1,train,inc10_c
41990,Stop Sign,3,train,inc10_c
874,Swipe Right,1,train,inc10_c
128242,Swipe Right,1,train,inc10_c
31953,Stop Sign,3,train,inc10_c
29258,Stop Sign,3,train,inc10_c
143884,Rolling Hand Forward,2,train,inc10_c
143746,Rolling Hand Forward,2,train,inc10_c
131406,Swipe Left,0,train,inc10_c
29839,Swipe Left,0,train,inc10_c
70521,Swipe Right,1,train,inc10_c
36253,Stop Sign,3,train,inc10_c
38130,Swipe Left,0,train,inc10_c
84341,Stop Sign,3,train,inc10_c
123452,Stop Sign,3,train,inc10_c
70549,Swipe Right,1,train,inc10_c
108863,Swipe Left,0,train,inc10_c
9183,Rolling Hand Forward,2,train,inc10_c
41179,Rolling Hand Forward,2,train,inc10_c
33488,Swipe Right,1,train,inc10_c
123796,Rolling Hand Forward,2,train,inc10_c
1359,Rolling Hand Forward,2,train,inc10_c
132582,Swipe Left,0,train,inc10_c
106446,Swipe Right,1,train,inc10_c
77631,Stop Sign,3,train,inc10_c
29672,Swipe Right,1,train,inc10_c
83597,Rolling Hand Forward,2,train,inc10_c
2683,Swipe Right,1,train,inc10_c
35091,Rolling Hand Forward,2,train,inc10_c
83417,Rolling Hand Forward,2,train,inc10_c
125640,Stop Sign,3,train,inc10_c
7616,Stop Sign,3,train,inc10_c
37388,Swipe Left,0,train,inc10_c
84878,Rolling Hand Forward,2,train,inc10_c
1290,Swipe Right,1,train,inc10_c
89778,Swipe Right,1,train,inc10_c
103175,Rolling Hand Forward,2,train,inc10_c
89870,Stop Sign,3,train,inc10_c
78477,Swipe Left,0,train,inc10_c
107107,Rolling Hand Forward,2,train,inc10_c
24311,Stop Sign,3,train,inc10_c
139003,Rolling Hand Forward,2,train,inc10_c
79281,Rolling Hand Forward,2,train,inc10_c
141123,Swipe Right,1,train,inc10_c
51,Swipe Right,1,train,inc10_c
83470,Rolling Hand Forward,2,train,inc10_c
137007,Rolling Hand Forward,2,train,inc10_c
115046,Stop Sign,3,train,inc10_c
126602,Swipe Left,0,train,inc10_c
47130,Swipe Right,1,train,inc10_c
